Geography,Labour force st,Total - Age groups,  15 to 24 years,    15 to 19 years,    20 to 24 years,  25 to 64 years,    25 to 44 years,    45 to 64 years,  65 years and over
3543064,Total - Labour force status,15245.0,1475.0,850.0,625.0,8630.0,3110.0,5525.0,5145.0
3543064,  In the labour force,7745.0,915.0,405.0,510.0,6380.0,2660.0,3720.0,450.0
3543064,    Employed,7145.0,705.0,290.0,415.0,6020.0,2515.0,3505.0,425.0
3543064,    Unemployed,600.0,210.0,110.0,95.0,365.0,145.0,215.0,25.0
3543064,  Not in the labour force,7500.0,560.0,450.0,115.0,2250.0,450.0,1800.0,4690.0
3543064,Participation rate,50.8,62.0,47.6,81.6,73.9,85.5,67.3,8.7
3543064,Employment rate,46.9,47.8,34.1,66.4,69.8,80.9,63.4,8.3
3543064,Unemployment rate,7.7,23.0,27.2,18.6,5.7,5.5,5.8,5.6
3543068,Total - Labour force status,9750.0,1280.0,725.0,555.0,6095.0,1875.0,4230.0,2370.0
3543068,  In the labour force,5575.0,745.0,285.0,460.0,4570.0,1665.0,2905.0,255.0
3543068,    Employed,4985.0,495.0,175.0,315.0,4245.0,1545.0,2705.0,245.0
3543068,    Unemployed,585.0,250.0,105.0,145.0,325.0,125.0,200.0,0.0
3543068,  Not in the labour force,4175.0,535.0,440.0,100.0,1525.0,210.0,1315.0,2115.0
3543068,Participation rate,57.2,58.2,39.3,82.9,75.0,88.8,68.7,10.8
3543068,Employment rate,51.1,38.7,24.1,56.8,69.6,82.4,63.9,10.3
3543068,Unemployment rate,10.5,33.6,36.8,31.5,7.1,7.5,6.9,0.0
3543071,Total - Labour force status,8240.0,1135.0,670.0,465.0,5455.0,2145.0,3305.0,1655.0
3543071,  In the labour force,4930.0,590.0,240.0,355.0,4165.0,1720.0,2445.0,170.0
3543071,    Employed,4470.0,470.0,180.0,285.0,3830.0,1595.0,2235.0,170.0
3543071,    Unemployed,465.0,120.0,60.0,65.0,340.0,130.0,210.0,0.0
3543071,  Not in the labour force,3310.0,535.0,430.0,110.0,1290.0,425.0,860.0,1485.0
3543071,Participation rate,59.8,52.0,35.8,76.3,76.4,80.2,74.0,10.3
3543071,Employment rate,54.2,41.4,26.9,61.3,70.2,74.4,67.6,10.3
3543071,Unemployment rate,9.4,20.3,25.0,18.3,8.2,7.6,8.6,0.0
3543072,Total - Labour force status,7190.0,1030.0,545.0,490.0,4500.0,1685.0,2815.0,1665.0
3543072,  In the labour force,4270.0,645.0,270.0,375.0,3440.0,1440.0,2000.0,185.0
3543072,    Employed,3845.0,505.0,210.0,290.0,3155.0,1315.0,1840.0,185.0
3543072,    Unemployed,425.0,140.0,55.0,80.0,285.0,130.0,160.0,0.0
3543072,  Not in the labour force,2920.0,390.0,275.0,115.0,1055.0,245.0,815.0,1480.0
3543072,Participation rate,59.4,62.6,49.5,76.5,76.4,85.5,71.0,11.1
3543072,Employment rate,53.5,49.0,38.5,59.2,70.1,78.0,65.4,11.1
3543072,Unemployment rate,10.0,21.7,20.4,21.3,8.3,9.0,8.0,0.0
3543074,Total - Labour force status,13815.0,2030.0,1060.0,975.0,8450.0,3310.0,5145.0,3330.0
3543074,  In the labour force,8000.0,1275.0,470.0,805.0,6435.0,2735.0,3705.0,290.0
3543074,    Employed,7035.0,905.0,335.0,570.0,5890.0,2455.0,3435.0,240.0
3543074,    Unemployed,960.0,370.0,135.0,240.0,545.0,275.0,265.0,45.0
3543074,  Not in the labour force,5820.0,755.0,590.0,165.0,2020.0,575.0,1440.0,3040.0
3543074,Participation rate,57.9,62.8,44.3,82.6,76.2,82.6,72.0,8.7
3543074,Employment rate,50.9,44.6,31.6,58.5,69.7,74.2,66.8,7.2
3543074,Unemployment rate,12.0,29.0,28.7,29.8,8.5,10.1,7.2,15.5
3544,Total - Labour force status,48055.0,6360.0,3455.0,2900.0,29890.0,11330.0,18560.0,11805.0
3544,  In the labour force,29335.0,4035.0,1665.0,2365.0,23655.0,9815.0,13835.0,1645.0
3544,    Employed,27170.0,3220.0,1255.0,1965.0,22405.0,9225.0,13185.0,1545.0
3544,    Unemployed,2165.0,810.0,410.0,400.0,1250.0,595.0,655.0,100.0
3544,  Not in the labour force,18720.0,2325.0,1790.0,535.0,6240.0,1515.0,4725.0,10155.0
3544,Participation rate,61.0,63.4,48.2,81.6,79.1,86.6,74.5,13.9
3544,Employment rate,56.5,50.6,36.3,67.8,75.0,81.4,71.0,13.1
3544,Unemployment rate,7.4,20.1,24.6,16.9,5.3,6.1,4.7,6.1
3544002,Total - Labour force status,9160.0,1065.0,555.0,510.0,5710.0,2180.0,3530.0,2385.0
3544002,  In the labour force,5370.0,670.0,215.0,455.0,4490.0,1795.0,2695.0,210.0
3544002,    Employed,4985.0,540.0,145.0,395.0,4240.0,1700.0,2540.0,205.0
3544002,    Unemployed,385.0,130.0,70.0,60.0,250.0,100.0,155.0,0.0
3544002,  Not in the labour force,3790.0,390.0,340.0,50.0,1220.0,385.0,835.0,2175.0
3544002,Participation rate,58.6,62.9,38.7,89.2,78.6,82.3,76.3,8.8
3544002,Employment rate,54.4,50.7,26.1,77.5,74.3,78.0,72.0,8.6
3544002,Unemployment rate,7.2,19.4,32.6,13.2,5.6,5.6,5.8,0.0
3544018,Total - Labour force status,12795.0,1790.0,960.0,825.0,8025.0,3140.0,4885.0,2980.0
3544018,  In the labour force,8100.0,1230.0,540.0,690.0,6385.0,2735.0,3645.0,485.0
3544018,    Employed,7545.0,960.0,400.0,565.0,6115.0,2630.0,3490.0,470.0
3544018,    Unemployed,550.0,265.0,135.0,130.0,270.0,110.0,160.0,0.0
3544018,  Not in the labour force,4695.0,560.0,425.0,135.0,1640.0,400.0,1235.0,2500.0
3544018,Participation rate,63.3,68.7,56.2,83.6,79.6,87.1,74.6,16.3
3544018,Employment rate,59.0,53.6,41.7,68.5,76.2,83.8,71.4,15.8
3544018,Unemployment rate,6.8,21.5,25.0,18.8,4.2,4.0,4.4,0.0
3544042,Total - Labour force status,15740.0,2285.0,1260.0,1025.0,9915.0,4040.0,5875.0,3540.0
3544042,  In the labour force,10060.0,1475.0,680.0,790.0,8030.0,3540.0,4490.0,555.0
3544042,    Employed,9290.0,1175.0,520.0,650.0,7620.0,3330.0,4290.0,495.0
3544042,    Unemployed,770.0,300.0,155.0,145.0,410.0,215.0,200.0,55.0
3544042,  Not in the labour force,5680.0,810.0,575.0,235.0,1885.0,500.0,1380.0,2990.0
3544042,Participation rate,63.9,64.6,54.0,77.1,81.0,87.6,76.4,15.7
3544042,Employment rate,59.0,51.4,41.3,63.4,76.9,82.4,73.0,14.0
3544042,Unemployment rate,7.7,20.3,22.8,18.4,5.1,6.1,4.5,9.9
3544073,Total - Labour force status,160.0,30.0,25.0,10.0,110.0,60.0,50.0,20.0
3544073,  In the labour force,105.0,15.0,0.0,10.0,85.0,55.0,30.0,10.0
3544073,    Employed,80.0,10.0,0.0,0.0,65.0,45.0,25.0,0.0
3544073,    Unemployed,25.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0
3544073,  Not in the labour force,55.0,20.0,15.0,0.0,25.0,0.0,20.0,10.0
3544073,Participation rate,65.6,50.0,0.0,100.0,77.3,91.7,60.0,50.0
3544073,Employment rate,50.0,33.3,0.0,0.0,59.1,75.0,50.0,0.0
3544073,Unemployment rate,23.8,0.0,0.0,0.0,23.5,18.2,33.3,0.0
3546,Total - Labour force status,14940.0,1565.0,885.0,685.0,8650.0,2425.0,6230.0,4725.0
3546,  In the labour force,7575.0,985.0,390.0,590.0,6125.0,2035.0,4090.0,470.0
3546,    Employed,6870.0,745.0,295.0,450.0,5685.0,1830.0,3860.0,440.0
3546,    Unemployed,705.0,235.0,95.0,145.0,440.0,205.0,230.0,30.0
3546,  Not in the labour force,7360.0,585.0,495.0,90.0,2525.0,385.0,2135.0,4255.0
3546,Participation rate,50.7,62.9,44.1,86.1,70.8,83.9,65.7,9.9
3546,Employment rate,46.0,47.6,33.3,65.7,65.7,75.5,62.0,9.3
3546,Unemployment rate,9.3,23.9,24.4,24.6,7.2,10.1,5.6,6.4
3546005,Total - Labour force status,2945.0,325.0,195.0,130.0,1715.0,460.0,1255.0,905.0
3546005,  In the labour force,1430.0,185.0,65.0,110.0,1170.0,325.0,845.0,80.0
3546005,    Employed,1285.0,135.0,50.0,85.0,1070.0,285.0,785.0,75.0
3546005,    Unemployed,150.0,50.0,20.0,30.0,100.0,40.0,60.0,0.0
3546005,  Not in the labour force,1515.0,145.0,120.0,20.0,540.0,135.0,410.0,830.0
3546005,Participation rate,48.6,56.9,33.3,84.6,68.2,70.7,67.3,8.8
3546005,Employment rate,43.6,41.5,25.6,65.4,62.4,62.0,62.5,8.3
3546005,Unemployment rate,10.5,27.0,30.8,27.3,8.5,12.3,7.1,0.0
3546015,Total - Labour force status,4835.0,445.0,245.0,200.0,2905.0,815.0,2090.0,1485.0
3546015,  In the labour force,2550.0,310.0,145.0,165.0,2080.0,690.0,1395.0,160.0
3546015,    Employed,2320.0,215.0,100.0,115.0,1960.0,615.0,1345.0,145.0
3546015,    Unemployed,230.0,95.0,40.0,50.0,125.0,75.0,50.0,0.0
3546015,  Not in the labour force,2290.0,140.0,110.0,30.0,830.0,135.0,695.0,1325.0
3546015,Participation rate,52.7,69.7,59.2,82.5,71.6,84.7,66.7,10.8
3546015,Employment rate,48.0,48.3,40.8,57.5,67.5,75.5,64.4,9.8
3546015,Unemployment rate,9.0,30.6,27.6,30.3,6.0,10.9,3.6,0.0
3547,Total - Labour force status,82725.0,12110.0,6240.0,5865.0,53925.0,23335.0,30595.0,16685.0
3547,  In the labour force,51785.0,8275.0,3310.0,4965.0,41645.0,20300.0,21340.0,1865.0
3547,    Employed,47770.0,6705.0,2485.0,4220.0,39310.0,19210.0,20105.0,1750.0
3547,    Unemployed,4015.0,1570.0,825.0,745.0,2330.0,1095.0,1235.0,110.0
3547,  Not in the labour force,30935.0,3830.0,2930.0,900.0,12285.0,3030.0,9255.0,14825.0
3547,Participation rate,62.6,68.3,53.0,84.7,77.2,87.0,69.7,11.2
3547,Employment rate,57.7,55.4,39.8,72.0,72.9,82.3,65.7,10.5
3547,Unemployment rate,7.8,19.0,24.9,15.0,5.6,5.4,5.8,5.9
3547002,Total - Labour force status,6765.0,970.0,515.0,455.0,4140.0,1720.0,2420.0,1655.0
3547002,  In the labour force,3970.0,640.0,320.0,320.0,3170.0,1430.0,1750.0,160.0
3547002,    Employed,3600.0,465.0,240.0,230.0,2980.0,1315.0,1665.0,150.0
3547002,    Unemployed,375.0,175.0,85.0,95.0,190.0,110.0,80.0,0.0
3547002,  Not in the labour force,2795.0,330.0,190.0,140.0,965.0,290.0,675.0,1500.0
3547002,Participation rate,58.7,66.0,62.1,70.3,76.6,83.1,72.3,9.7
3547002,Employment rate,53.2,47.9,46.6,50.5,72.0,76.5,68.8,9.1
3547002,Unemployment rate,9.4,27.3,26.6,29.7,6.0,7.7,4.6,0.0
3547003,Total - Labour force status,6185.0,910.0,505.0,405.0,4200.0,1580.0,2625.0,1070.0
3547003,  In the labour force,4270.0,590.0,265.0,325.0,3480.0,1430.0,2050.0,200.0
3547003,    Employed,4055.0,480.0,170.0,310.0,3375.0,1400.0,1980.0,200.0
3547003,    Unemployed,210.0,105.0,90.0,15.0,105.0,35.0,75.0,0.0
3547003,  Not in the labour force,1915.0,325.0,245.0,80.0,725.0,155.0,570.0,870.0
3547003,Participation rate,69.0,64.8,52.5,80.2,82.9,90.5,78.1,18.7
3547003,Employment rate,65.6,52.7,33.7,76.5,80.4,88.6,75.4,18.7
3547003,Unemployment rate,4.9,17.8,34.0,4.6,3.0,2.4,3.7,0.0
3547020,Total - Labour force status,1255.0,125.0,55.0,70.0,820.0,285.0,535.0,315.0
3547020,  In the labour force,725.0,80.0,20.0,60.0,545.0,220.0,325.0,105.0
3547020,    Employed,665.0,65.0,0.0,55.0,495.0,185.0,310.0,105.0
3547020,    Unemployed,65.0,0.0,0.0,0.0,50.0,35.0,20.0,0.0
3547020,  Not in the labour force,530.0,45.0,30.0,0.0,275.0,65.0,215.0,210.0
3547020,Participation rate,57.8,64.0,36.4,85.7,66.5,77.2,60.7,33.3
3547020,Employment rate,53.0,52.0,0.0,78.6,60.4,64.9,57.9,33.3
3547020,Unemployment rate,9.0,0.0,0.0,0.0,9.2,15.9,6.2,0.0
3547043,Total - Labour force status,2405.0,345.0,110.0,240.0,1555.0,630.0,920.0,505.0
3547043,  In the labour force,1830.0,310.0,80.0,230.0,1370.0,545.0,825.0,150.0
3547043,    Employed,1735.0,275.0,75.0,210.0,1310.0,530.0,780.0,150.0
3547043,    Unemployed,95.0,35.0,10.0,25.0,55.0,10.0,45.0,0.0
3547043,  Not in the labour force,570.0,40.0,35.0,0.0,185.0,90.0,90.0,350.0
3547043,Participation rate,76.1,89.9,72.7,95.8,88.1,86.5,89.7,29.7
3547043,Employment rate,72.1,79.7,68.2,87.5,84.2,84.1,84.8,29.7
3547043,Unemployment rate,5.2,11.3,12.5,10.9,4.0,1.8,5.5,0.0
3547046,Total - Labour force status,2315.0,320.0,200.0,120.0,1670.0,515.0,1155.0,330.0
3547046,  In the labour force,1590.0,230.0,120.0,105.0,1325.0,375.0,950.0,40.0
3547046,    Employed,1510.0,205.0,115.0,95.0,1265.0,365.0,905.0,40.0
3547046,    Unemployed,80.0,20.0,0.0,10.0,55.0,0.0,0.0,0.0
3547046,  Not in the labour force,730.0,90.0,80.0,10.0,345.0,140.0,205.0,285.0
3547046,Participation rate,68.7,71.9,60.0,87.5,79.3,72.8,82.3,12.1
3547046,Employment rate,65.2,64.1,57.5,79.2,75.7,70.9,78.4,12.1
3547046,Unemployment rate,5.0,8.7,0.0,9.5,4.2,0.0,0.0,0.0
3547048,Total - Labour force status,6640.0,850.0,415.0,435.0,4130.0,1620.0,2510.0,1655.0
3547048,  In the labour force,3535.0,560.0,190.0,365.0,2825.0,1295.0,1530.0,155.0
3547048,    Employed,3085.0,410.0,135.0,280.0,2575.0,1190.0,1390.0,95.0
3547048,    Unemployed,460.0,150.0,60.0,85.0,250.0,110.0,140.0,65.0
3547048,  Not in the labour force,3105.0,290.0,220.0,70.0,1305.0,325.0,985.0,1505.0
3547048,Participation rate,53.2,65.9,45.8,83.9,68.4,79.9,61.0,9.4
3547048,Employment rate,46.5,48.2,32.5,64.4,62.3,73.5,55.4,5.7
3547048,Unemployment rate,13.0,26.8,31.6,23.3,8.8,8.5,9.2,41.9
3547056,Total - Labour force status,5585.0,830.0,455.0,375.0,3670.0,1470.0,2195.0,1090.0
3547056,  In the labour force,3605.0,525.0,220.0,310.0,2905.0,1340.0,1570.0,170.0
3547056,    Employed,3350.0,475.0,200.0,275.0,2715.0,1265.0,1450.0,155.0
3547056,    Unemployed,255.0,50.0,15.0,30.0,190.0,70.0,120.0,15.0
3547056,  Not in the labour force,1980.0,305.0,235.0,65.0,760.0,130.0,625.0,920.0
3547056,Participation rate,64.5,63.3,48.4,82.7,79.2,91.2,71.5,15.6
3547056,Employment rate,60.0,57.2,44.0,73.3,74.0,86.1,66.1,14.2
3547056,Unemployment rate,7.1,9.5,6.8,9.7,6.5,5.2,7.6,8.8
3547064,Total - Labour force status,11560.0,1845.0,895.0,955.0,7115.0,3065.0,4055.0,2600.0
3547064,  In the labour force,6965.0,1355.0,520.0,830.0,5430.0,2705.0,2720.0,180.0
3547064,    Employed,6465.0,1135.0,415.0,715.0,5155.0,2600.0,2545.0,180.0
3547064,    Unemployed,500.0,220.0,105.0,120.0,280.0,105.0,175.0,0.0
3547064,  Not in the labour force,4595.0,490.0,375.0,120.0,1685.0,355.0,1335.0,2420.0
3547064,Participation rate,60.3,73.4,58.1,86.9,76.3,88.3,67.1,6.9
3547064,Employment rate,55.9,61.5,46.4,74.9,72.5,84.8,62.8,6.9
3547064,Unemployment rate,7.2,16.2,20.2,14.5,5.2,3.9,6.4,0.0
3547075,Total - Labour force status,8010.0,1185.0,710.0,480.0,5365.0,2245.0,3125.0,1460.0
3547075,  In the labour force,5120.0,720.0,350.0,370.0,4225.0,1930.0,2295.0,170.0
3547075,    Employed,4755.0,525.0,260.0,265.0,4055.0,1865.0,2190.0,175.0
3547075,    Unemployed,365.0,195.0,95.0,105.0,170.0,65.0,105.0,0.0
3547075,  Not in the labour force,2890.0,460.0,355.0,105.0,1140.0,310.0,830.0,1290.0
3547075,Participation rate,63.9,60.8,49.3,77.1,78.8,86.0,73.4,11.6
3547075,Employment rate,59.4,44.3,36.6,55.2,75.6,83.1,70.1,12.0
3547075,Unemployment rate,7.1,27.1,27.1,28.4,4.0,3.4,4.6,0.0
3547076,Total - Labour force status,12180.0,2365.0,940.0,1425.0,8645.0,5485.0,3150.0,1175.0
3547076,  In the labour force,9005.0,1780.0,510.0,1270.0,7090.0,4905.0,2185.0,145.0
3547076,    Employed,8510.0,1520.0,340.0,1180.0,6845.0,4745.0,2100.0,145.0
3547076,    Unemployed,500.0,260.0,165.0,90.0,245.0,160.0,85.0,0.0
3547076,  Not in the labour force,3170.0,590.0,435.0,155.0,1555.0,585.0,970.0,1030.0
3547076,Participation rate,73.9,75.3,54.3,89.1,82.0,89.4,69.4,12.3
3547076,Employment rate,69.9,64.3,36.2,82.8,79.2,86.5,66.7,12.3
3547076,Unemployment rate,5.6,14.6,32.4,7.1,3.5,3.3,3.9,0.0
3547090,Total - Labour force status,2300.0,315.0,165.0,150.0,1535.0,750.0,785.0,450.0
3547090,  In the labour force,1355.0,205.0,65.0,135.0,1120.0,695.0,420.0,35.0
3547090,    Employed,1320.0,195.0,55.0,140.0,1090.0,670.0,415.0,35.0
3547090,    Unemployed,35.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0
3547090,  Not in the labour force,945.0,115.0,100.0,0.0,420.0,50.0,365.0,415.0
3547090,Participation rate,58.9,65.1,39.4,90.0,73.0,92.7,53.5,7.8
3547090,Employment rate,57.4,61.9,33.3,93.3,71.0,89.3,52.9,7.8
3547090,Unemployment rate,2.6,0.0,0.0,0.0,2.7,3.6,0.0,0.0
3547096,Total - Labour force status,3585.0,495.0,275.0,215.0,2230.0,880.0,1345.0,860.0
3547096,  In the labour force,2010.0,325.0,155.0,170.0,1645.0,790.0,855.0,50.0
3547096,    Employed,1905.0,280.0,125.0,150.0,1575.0,750.0,825.0,50.0
3547096,    Unemployed,105.0,40.0,25.0,15.0,60.0,40.0,20.0,0.0
3547096,  Not in the labour force,1575.0,170.0,125.0,50.0,585.0,90.0,500.0,815.0
3547096,Participation rate,56.1,65.7,56.4,79.1,73.8,89.8,63.6,5.8
3547096,Employment rate,53.1,56.6,45.5,69.8,70.6,85.2,61.3,5.8
3547096,Unemployment rate,5.2,12.3,16.1,8.8,3.6,5.1,2.3,0.0
3547098,Total - Labour force status,210.0,0.0,0.0,0.0,150.0,0.0,140.0,50.0
3547098,  In the labour force,85.0,0.0,0.0,0.0,70.0,0.0,75.0,0.0
3547098,    Employed,65.0,0.0,0.0,0.0,65.0,0.0,65.0,0.0
3547098,    Unemployed,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3547098,  Not in the labour force,125.0,0.0,0.0,0.0,80.0,0.0,65.0,50.0
3547098,Participation rate,40.5,0.0,0.0,0.0,46.7,0.0,53.6,0.0
3547098,Employment rate,31.0,0.0,0.0,0.0,43.3,0.0,46.4,0.0
3547098,Unemployment rate,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3548,Total - Labour force status,70280.0,10930.0,5385.0,5545.0,45375.0,19140.0,26235.0,13980.0
3548,  In the labour force,42540.0,6995.0,2595.0,4405.0,34195.0,16225.0,17965.0,1340.0
3548,    Employed,38530.0,5485.0,1980.0,3505.0,31835.0,14800.0,17030.0,1215.0
3548,    Unemployed,4005.0,1515.0,615.0,900.0,2360.0,1430.0,940.0,130.0
3548,  Not in the labour force,27745.0,3935.0,2795.0,1140.0,11180.0,2910.0,8270.0,12635.0
3548,Participation rate,60.5,64.0,48.2,79.4,75.4,84.8,68.5,9.6
3548,Employment rate,54.8,50.2,36.8,63.2,70.2,77.3,64.9,8.7
3548,Unemployment rate,9.4,21.7,23.7,20.4,6.9,8.8,5.2,9.7
3548013,Total - Labour force status,835.0,100.0,70.0,30.0,565.0,215.0,345.0,170.0
3548013,  In the labour force,455.0,50.0,0.0,30.0,400.0,180.0,225.0,10.0
3548013,    Employed,395.0,40.0,0.0,25.0,340.0,155.0,185.0,10.0
3548013,    Unemployed,65.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0
3548013,  Not in the labour force,380.0,55.0,50.0,0.0,165.0,40.0,125.0,155.0
3548013,Participation rate,54.5,50.0,0.0,100.0,70.8,83.7,65.2,5.9
3548013,Employment rate,47.3,40.0,0.0,83.3,60.2,72.1,53.6,5.9
3548013,Unemployment rate,14.3,0.0,0.0,0.0,15.0,0.0,17.8,0.0
3548019,Total - Labour force status,75.0,0.0,0.0,0.0,65.0,0.0,25.0,15.0
3548019,  In the labour force,55.0,0.0,0.0,0.0,55.0,0.0,20.0,0.0
3548019,    Employed,55.0,0.0,0.0,0.0,55.0,0.0,20.0,0.0
3548019,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3548019,  Not in the labour force,25.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
3548019,Participation rate,73.3,0.0,0.0,0.0,84.6,0.0,80.0,0.0
3548019,Employment rate,73.3,0.0,0.0,0.0,84.6,0.0,80.0,0.0
3548019,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3548021,Total - Labour force status,1690.0,270.0,155.0,115.0,1060.0,360.0,700.0,360.0
3548021,  In the labour force,885.0,160.0,60.0,105.0,670.0,250.0,420.0,55.0
3548021,    Employed,725.0,125.0,60.0,70.0,555.0,165.0,395.0,45.0
3548021,    Unemployed,160.0,35.0,0.0,35.0,115.0,85.0,30.0,0.0
3548021,  Not in the labour force,810.0,110.0,100.0,15.0,390.0,110.0,280.0,305.0
3548021,Participation rate,52.4,59.3,38.7,91.3,63.2,69.4,60.0,15.3
3548021,Employment rate,42.9,46.3,38.7,60.9,52.4,45.8,56.4,12.5
3548021,Unemployment rate,18.1,21.9,0.0,33.3,17.2,34.0,7.1,0.0
3548022,Total - Labour force status,480.0,60.0,25.0,30.0,330.0,130.0,200.0,95.0
3548022,  In the labour force,285.0,35.0,0.0,30.0,230.0,125.0,110.0,15.0
3548022,    Employed,250.0,35.0,0.0,0.0,205.0,100.0,105.0,15.0
3548022,    Unemployed,35.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
3548022,  Not in the labour force,195.0,20.0,0.0,0.0,95.0,0.0,90.0,80.0
3548022,Participation rate,59.4,58.3,0.0,100.0,69.7,96.2,55.0,15.8
3548022,Employment rate,52.1,58.3,0.0,0.0,62.1,76.9,52.5,15.8
3548022,Unemployment rate,12.3,0.0,0.0,0.0,13.0,0.0,0.0,0.0
3548031,Total - Labour force status,890.0,100.0,35.0,65.0,495.0,175.0,320.0,290.0
3548031,  In the labour force,540.0,90.0,25.0,65.0,380.0,150.0,230.0,70.0
3548031,    Employed,475.0,45.0,0.0,35.0,365.0,140.0,220.0,70.0
3548031,    Unemployed,60.0,40.0,0.0,25.0,20.0,0.0,0.0,0.0
3548031,  Not in the labour force,355.0,10.0,0.0,0.0,120.0,30.0,90.0,220.0
3548031,Participation rate,60.7,90.0,71.4,100.0,76.8,85.7,71.9,24.1
3548031,Employment rate,53.4,45.0,0.0,53.8,73.7,80.0,68.8,24.1
3548031,Unemployment rate,11.1,44.4,0.0,38.5,5.3,0.0,0.0,0.0
3548034,Total - Labour force status,3690.0,475.0,290.0,190.0,2640.0,990.0,1650.0,575.0
3548034,  In the labour force,2445.0,340.0,165.0,175.0,2010.0,900.0,1110.0,90.0
3548034,    Employed,2230.0,215.0,125.0,90.0,1925.0,860.0,1065.0,85.0
3548034,    Unemployed,215.0,125.0,40.0,85.0,85.0,40.0,45.0,0.0
3548034,  Not in the labour force,1250.0,135.0,120.0,15.0,630.0,85.0,545.0,485.0
3548034,Participation rate,66.3,71.6,56.9,92.1,76.1,90.9,67.3,15.7
3548034,Employment rate,60.4,45.3,43.1,47.4,72.9,86.9,64.5,14.8
3548034,Unemployment rate,8.8,36.8,24.2,48.6,4.2,4.4,4.1,0.0
3548044,Total - Labour force status,44605.0,7680.0,3495.0,4185.0,28215.0,12755.0,15460.0,8710.0
3548044,  In the labour force,27690.0,5085.0,1765.0,3320.0,21900.0,10850.0,11050.0,705.0
3548044,    Employed,25320.0,4105.0,1400.0,2710.0,20540.0,9930.0,10615.0,675.0
3548044,    Unemployed,2370.0,975.0,365.0,610.0,1360.0,925.0,435.0,30.0
3548044,  Not in the labour force,16915.0,2600.0,1735.0,870.0,6310.0,1905.0,4405.0,8005.0
3548044,Participation rate,62.1,66.2,50.5,79.3,77.6,85.1,71.5,8.1
3548044,Employment rate,56.8,53.5,40.1,64.8,72.8,77.9,68.7,7.7
3548044,Unemployment rate,8.6,19.2,20.7,18.4,6.2,8.5,3.9,4.3
3548055,Total - Labour force status,11680.0,1455.0,815.0,635.0,7590.0,2865.0,4720.0,2640.0
3548055,  In the labour force,6275.0,810.0,360.0,455.0,5230.0,2425.0,2810.0,225.0
3548055,    Employed,5725.0,645.0,275.0,370.0,4890.0,2270.0,2630.0,190.0
3548055,    Unemployed,550.0,170.0,85.0,85.0,340.0,155.0,180.0,40.0
3548055,  Not in the labour force,5405.0,640.0,460.0,180.0,2355.0,445.0,1910.0,2410.0
3548055,Participation rate,53.7,55.7,44.2,71.7,68.9,84.6,59.5,8.5
3548055,Employment rate,49.0,44.3,33.7,58.3,64.4,79.2,55.7,7.2
3548055,Unemployment rate,8.8,21.0,23.6,18.7,6.5,6.4,6.4,17.8
3548069,Total - Labour force status,740.0,55.0,40.0,20.0,440.0,115.0,325.0,240.0
3548069,  In the labour force,435.0,25.0,0.0,0.0,350.0,115.0,240.0,60.0
3548069,    Employed,335.0,20.0,0.0,0.0,285.0,85.0,200.0,35.0
3548069,    Unemployed,105.0,0.0,0.0,0.0,70.0,30.0,35.0,0.0
3548069,  Not in the labour force,300.0,35.0,30.0,0.0,95.0,0.0,90.0,180.0
3548069,Participation rate,58.8,45.5,0.0,0.0,79.5,100.0,73.8,25.0
3548069,Employment rate,45.3,36.4,0.0,0.0,64.8,73.9,61.5,14.6
3548069,Unemployment rate,24.1,0.0,0.0,0.0,20.0,26.1,14.6,0.0
3548094,Total - Labour force status,1550.0,185.0,150.0,40.0,1115.0,355.0,755.0,245.0
3548094,  In the labour force,935.0,85.0,45.0,40.0,825.0,300.0,530.0,30.0
3548094,    Employed,845.0,60.0,30.0,25.0,760.0,280.0,480.0,25.0
3548094,    Unemployed,95.0,25.0,0.0,0.0,70.0,20.0,50.0,0.0
3548094,  Not in the labour force,615.0,110.0,105.0,0.0,285.0,60.0,230.0,220.0
3548094,Participation rate,60.3,45.9,30.0,100.0,74.0,84.5,70.2,12.2
3548094,Employment rate,54.5,32.4,20.0,62.5,68.2,78.9,63.6,10.2
3548094,Unemployment rate,10.2,29.4,0.0,0.0,8.5,6.7,9.4,0.0
3549,Total - Labour force status,35750.0,4245.0,2360.0,1885.0,22185.0,7600.0,14585.0,9320.0
