Geography,Labour force ac,Total - Age groups,  15 to 24 years,  25 to 54 years,    25 to 34 years,    35 to 44 years,    45 to 54 years,  55 to 64 years,  65 to 74 years,  75 years and over
2482,    Unemployed,1135.0,370.0,660.0,185.0,230.0,240.0,90.0,10.0,0.0
2482,  Not in the labour force,9520.0,1975.0,2335.0,470.0,710.0,1150.0,2305.0,1860.0,1045.0
2482,Participation rate,71.4,59.5,88.4,90.4,90.9,84.9,54.1,14.6,4.6
2482,Employment rate,68.0,51.9,85.1,86.6,87.8,81.6,52.3,14.4,4.1
2482,Unemployment rate,4.8,12.8,3.7,4.2,3.3,3.7,3.3,3.1,0.0
2482005,Total - Labour force activity,3470.0,580.0,2130.0,525.0,850.0,760.0,440.0,220.0,95.0
2482005,  In the labour force,2455.0,280.0,1910.0,510.0,780.0,620.0,225.0,25.0,15.0
2482005,    Employed,2335.0,235.0,1835.0,485.0,755.0,595.0,220.0,25.0,15.0
2482005,    Unemployed,120.0,40.0,70.0,20.0,25.0,25.0,0.0,0.0,0.0
2482005,  Not in the labour force,1015.0,300.0,220.0,15.0,65.0,140.0,215.0,195.0,85.0
2482005,Participation rate,70.7,48.3,89.7,97.1,91.8,81.6,51.1,11.4,15.8
2482005,Employment rate,67.3,40.5,86.2,92.4,88.8,78.3,50.0,11.4,15.8
2482005,Unemployment rate,4.9,14.3,3.7,3.9,3.2,4.0,0.0,0.0,0.0
2482010,Total - Labour force activity,625.0,85.0,315.0,75.0,100.0,135.0,150.0,60.0,20.0
2482010,  In the labour force,395.0,45.0,265.0,60.0,90.0,115.0,85.0,0.0,0.0
2482010,    Employed,370.0,45.0,240.0,55.0,90.0,100.0,75.0,0.0,0.0
2482010,    Unemployed,30.0,0.0,25.0,10.0,0.0,20.0,0.0,0.0,0.0
2482010,  Not in the labour force,225.0,35.0,45.0,20.0,10.0,20.0,65.0,55.0,20.0
2482010,Participation rate,63.2,52.9,84.1,80.0,90.0,85.2,56.7,0.0,0.0
2482010,Employment rate,59.2,52.9,76.2,73.3,90.0,74.1,50.0,0.0,0.0
2482010,Unemployment rate,7.6,0.0,9.4,16.7,0.0,17.4,0.0,0.0,0.0
2482015,Total - Labour force activity,7660.0,1060.0,4795.0,1280.0,1850.0,1665.0,1135.0,440.0,220.0
2482015,  In the labour force,5400.0,570.0,4175.0,1135.0,1705.0,1330.0,585.0,65.0,0.0
2482015,    Employed,5105.0,475.0,3995.0,1105.0,1630.0,1255.0,565.0,65.0,0.0
2482015,    Unemployed,295.0,95.0,180.0,25.0,75.0,80.0,25.0,0.0,10.0
2482015,  Not in the labour force,2260.0,495.0,625.0,145.0,150.0,335.0,550.0,380.0,210.0
2482015,Participation rate,70.5,53.8,87.1,88.7,92.2,79.9,51.5,14.8,0.0
2482015,Employment rate,66.6,44.8,83.3,86.3,88.1,75.4,49.8,14.8,0.0
2482015,Unemployment rate,5.5,16.7,4.3,2.2,4.4,6.0,4.3,0.0,0.0
2482020,Total - Labour force activity,6025.0,925.0,3930.0,1115.0,1535.0,1285.0,775.0,295.0,95.0
2482020,  In the labour force,4675.0,620.0,3600.0,1005.0,1440.0,1155.0,430.0,25.0,0.0
2482020,    Employed,4435.0,550.0,3450.0,960.0,1385.0,1105.0,410.0,25.0,0.0
2482020,    Unemployed,235.0,65.0,145.0,40.0,55.0,45.0,20.0,0.0,0.0
2482020,  Not in the labour force,1355.0,305.0,335.0,110.0,95.0,130.0,345.0,270.0,100.0
2482020,Participation rate,77.6,67.0,91.6,90.1,93.8,89.9,55.5,8.5,0.0
2482020,Employment rate,73.6,59.5,87.8,86.1,90.2,86.0,52.9,8.5,0.0
2482020,Unemployment rate,5.0,10.5,4.0,4.0,3.8,3.9,4.7,0.0,0.0
2482025,Total - Labour force activity,5225.0,745.0,3125.0,500.0,1265.0,1365.0,830.0,340.0,180.0
2482025,  In the labour force,3890.0,430.0,2870.0,470.0,1180.0,1220.0,505.0,80.0,0.0
2482025,    Employed,3735.0,375.0,2800.0,450.0,1155.0,1195.0,480.0,75.0,0.0
2482025,    Unemployed,160.0,55.0,75.0,20.0,30.0,20.0,25.0,0.0,0.0
2482025,  Not in the labour force,1330.0,315.0,255.0,30.0,80.0,145.0,325.0,260.0,175.0
2482025,Participation rate,74.4,57.7,91.8,94.0,93.3,89.4,60.8,23.5,0.0
2482025,Employment rate,71.5,50.3,89.6,90.0,91.3,87.5,57.8,22.1,0.0
2482025,Unemployment rate,4.1,12.8,2.6,4.3,2.5,1.6,5.0,0.0,0.0
2482030,Total - Labour force activity,4210.0,630.0,2390.0,590.0,880.0,925.0,665.0,335.0,195.0
2482030,  In the labour force,2800.0,410.0,1995.0,515.0,740.0,735.0,345.0,45.0,10.0
2482030,    Employed,2695.0,360.0,1940.0,495.0,720.0,725.0,340.0,40.0,10.0
2482030,    Unemployed,110.0,55.0,50.0,20.0,25.0,10.0,10.0,0.0,0.0
2482030,  Not in the labour force,1410.0,215.0,400.0,75.0,135.0,185.0,320.0,295.0,180.0
2482030,Participation rate,66.5,65.1,83.5,87.3,84.1,79.5,51.9,13.4,5.1
2482030,Employment rate,64.0,57.1,81.2,83.9,81.8,78.4,51.1,11.9,5.1
2482030,Unemployment rate,3.9,13.4,2.5,3.9,3.4,1.4,2.9,0.0,0.0
2482035,Total - Labour force activity,6105.0,835.0,3470.0,760.0,1280.0,1420.0,1020.0,495.0,285.0
2482035,  In the labour force,4190.0,535.0,3015.0,675.0,1105.0,1235.0,540.0,90.0,10.0
2482035,    Employed,4005.0,470.0,2900.0,630.0,1075.0,1195.0,535.0,85.0,10.0
2482035,    Unemployed,180.0,60.0,110.0,50.0,25.0,40.0,0.0,0.0,0.0
2482035,  Not in the labour force,1915.0,300.0,450.0,85.0,180.0,190.0,480.0,405.0,270.0
2482035,Participation rate,68.6,64.1,86.9,88.8,86.3,87.0,52.9,18.2,3.5
2482035,Employment rate,65.6,56.3,83.6,82.9,84.0,84.2,52.5,17.2,3.5
2482035,Unemployment rate,4.3,11.2,3.6,7.4,2.3,3.2,0.0,0.0,0.0
2483,Total - Labour force activity,17240.0,2270.0,8495.0,1915.0,2990.0,3585.0,3240.0,2040.0,1190.0
2483,  In the labour force,9575.0,1250.0,6630.0,1590.0,2495.0,2545.0,1400.0,245.0,50.0
2483,    Employed,8210.0,980.0,5795.0,1430.0,2180.0,2185.0,1165.0,215.0,50.0
2483,    Unemployed,1365.0,260.0,835.0,155.0,315.0,360.0,235.0,30.0,0.0
2483,  Not in the labour force,7665.0,1025.0,1865.0,325.0,495.0,1040.0,1840.0,1795.0,1140.0
2483,Participation rate,55.5,55.1,78.0,83.0,83.4,71.0,43.2,12.0,4.2
2483,Employment rate,47.6,43.2,68.2,74.7,72.9,60.9,36.0,10.5,4.2
2483,Unemployment rate,14.3,20.8,12.6,9.7,12.6,14.1,16.8,12.2,0.0
2483005,Total - Labour force activity,515.0,60.0,235.0,15.0,120.0,95.0,95.0,85.0,35.0
2483005,  In the labour force,205.0,20.0,150.0,10.0,90.0,55.0,15.0,15.0,0.0
2483005,    Employed,175.0,25.0,135.0,10.0,80.0,55.0,0.0,10.0,0.0
2483005,    Unemployed,30.0,0.0,15.0,0.0,10.0,0.0,10.0,10.0,0.0
2483005,  Not in the labour force,310.0,35.0,85.0,10.0,30.0,40.0,80.0,70.0,40.0
2483005,Participation rate,39.8,33.3,63.8,66.7,75.0,57.9,15.8,17.6,0.0
2483005,Employment rate,34.0,41.7,57.4,66.7,66.7,57.9,0.0,11.8,0.0
2483005,Unemployment rate,14.6,0.0,10.0,0.0,11.1,0.0,66.7,66.7,0.0
2483010,Total - Labour force activity,835.0,135.0,385.0,70.0,120.0,195.0,205.0,55.0,45.0
2483010,  In the labour force,520.0,75.0,320.0,55.0,115.0,155.0,115.0,0.0,0.0
2483010,    Employed,465.0,60.0,295.0,45.0,100.0,150.0,100.0,10.0,0.0
2483010,    Unemployed,55.0,20.0,25.0,0.0,15.0,10.0,10.0,0.0,0.0
2483010,  Not in the labour force,310.0,60.0,65.0,15.0,10.0,45.0,90.0,50.0,40.0
2483010,Participation rate,62.3,55.6,83.1,78.6,95.8,79.5,56.1,0.0,0.0
2483010,Employment rate,55.7,44.4,76.6,64.3,83.3,76.9,48.8,18.2,0.0
2483010,Unemployment rate,10.6,26.7,7.8,0.0,13.0,6.5,8.7,0.0,0.0
2483015,Total - Labour force activity,735.0,145.0,350.0,65.0,115.0,170.0,105.0,75.0,50.0
2483015,  In the labour force,405.0,85.0,265.0,55.0,90.0,115.0,40.0,10.0,0.0
2483015,    Employed,315.0,65.0,200.0,25.0,90.0,85.0,35.0,0.0,0.0
2483015,    Unemployed,90.0,20.0,65.0,25.0,0.0,35.0,0.0,0.0,0.0
2483015,  Not in the labour force,330.0,55.0,85.0,10.0,25.0,50.0,60.0,70.0,50.0
2483015,Participation rate,55.1,58.6,75.7,84.6,78.3,67.6,38.1,13.3,0.0
2483015,Employment rate,42.9,44.8,57.1,38.5,78.3,50.0,33.3,0.0,0.0
2483015,Unemployment rate,22.2,23.5,24.5,45.5,0.0,30.4,0.0,0.0,0.0
2483020,Total - Labour force activity,555.0,75.0,230.0,50.0,70.0,115.0,120.0,95.0,30.0
2483020,  In the labour force,315.0,50.0,190.0,30.0,60.0,100.0,50.0,10.0,10.0
2483020,    Employed,265.0,50.0,140.0,30.0,60.0,60.0,50.0,15.0,10.0
2483020,    Unemployed,45.0,0.0,45.0,0.0,10.0,45.0,0.0,0.0,0.0
2483020,  Not in the labour force,245.0,20.0,45.0,15.0,10.0,20.0,65.0,85.0,25.0
2483020,Participation rate,56.8,66.7,82.6,60.0,85.7,87.0,41.7,10.5,33.3
2483020,Employment rate,47.7,66.7,60.9,60.0,85.7,52.2,41.7,15.8,33.3
2483020,Unemployment rate,14.3,0.0,23.7,0.0,16.7,45.0,0.0,0.0,0.0
2483032,Total - Labour force activity,2075.0,185.0,1020.0,220.0,365.0,440.0,395.0,275.0,195.0
2483032,  In the labour force,1125.0,120.0,740.0,145.0,300.0,290.0,235.0,35.0,0.0
2483032,    Employed,965.0,70.0,665.0,130.0,255.0,275.0,195.0,40.0,0.0
2483032,    Unemployed,165.0,45.0,75.0,20.0,40.0,15.0,40.0,0.0,0.0
2483032,  Not in the labour force,945.0,65.0,280.0,70.0,65.0,145.0,170.0,240.0,200.0
2483032,Participation rate,54.2,64.9,72.5,65.9,82.2,65.9,59.5,12.7,0.0
2483032,Employment rate,46.5,37.8,65.2,59.1,69.9,62.5,49.4,14.5,0.0
2483032,Unemployment rate,14.7,37.5,10.1,13.8,13.3,5.2,17.0,0.0,0.0
2483040,Total - Labour force activity,695.0,75.0,280.0,55.0,115.0,105.0,195.0,110.0,35.0
2483040,  In the labour force,255.0,15.0,170.0,35.0,85.0,50.0,60.0,10.0,0.0
2483040,    Employed,175.0,10.0,125.0,35.0,55.0,25.0,35.0,0.0,0.0
2483040,    Unemployed,80.0,10.0,50.0,0.0,25.0,25.0,20.0,0.0,0.0
2483040,  Not in the labour force,440.0,55.0,110.0,20.0,30.0,60.0,135.0,105.0,35.0
2483040,Participation rate,36.7,20.0,60.7,63.6,73.9,47.6,30.8,9.1,0.0
2483040,Employment rate,25.2,13.3,44.6,63.6,47.8,23.8,17.9,0.0,0.0
2483040,Unemployment rate,31.4,66.7,29.4,0.0,29.4,50.0,33.3,0.0,0.0
2483045,Total - Labour force activity,520.0,50.0,265.0,45.0,65.0,160.0,70.0,55.0,70.0
2483045,  In the labour force,235.0,15.0,190.0,35.0,45.0,105.0,30.0,0.0,0.0
2483045,    Employed,210.0,15.0,165.0,35.0,50.0,85.0,30.0,0.0,0.0
2483045,    Unemployed,25.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0
2483045,  Not in the labour force,285.0,35.0,80.0,0.0,20.0,50.0,45.0,55.0,70.0
2483045,Participation rate,45.2,30.0,71.7,77.8,69.2,65.6,42.9,0.0,0.0
2483045,Employment rate,40.4,30.0,62.3,77.8,76.9,53.1,42.9,0.0,0.0
2483045,Unemployment rate,10.6,0.0,13.2,0.0,0.0,23.8,0.0,0.0,0.0
2483050,Total - Labour force activity,600.0,60.0,270.0,85.0,80.0,110.0,140.0,75.0,55.0
2483050,  In the labour force,330.0,25.0,245.0,75.0,75.0,95.0,50.0,0.0,0.0
2483050,    Employed,305.0,20.0,230.0,75.0,60.0,95.0,50.0,0.0,0.0
2483050,    Unemployed,20.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0
2483050,  Not in the labour force,275.0,35.0,20.0,10.0,0.0,15.0,90.0,70.0,55.0
2483050,Participation rate,55.0,41.7,90.7,88.2,93.8,86.4,35.7,0.0,0.0
2483050,Employment rate,50.8,33.3,85.2,88.2,75.0,86.4,35.7,0.0,0.0
2483050,Unemployment rate,6.1,0.0,6.1,0.0,20.0,0.0,0.0,0.0,0.0
2483055,Total - Labour force activity,280.0,45.0,120.0,35.0,35.0,45.0,55.0,50.0,0.0
2483055,  In the labour force,145.0,40.0,85.0,35.0,25.0,25.0,10.0,10.0,0.0
2483055,    Employed,105.0,25.0,70.0,35.0,25.0,15.0,15.0,0.0,0.0
2483055,    Unemployed,35.0,15.0,15.0,0.0,0.0,10.0,0.0,10.0,0.0
2483055,  Not in the labour force,140.0,10.0,30.0,0.0,10.0,25.0,40.0,45.0,10.0
2483055,Participation rate,51.8,88.9,70.8,100.0,71.4,55.6,18.2,20.0,0.0
2483055,Employment rate,37.5,55.6,58.3,100.0,71.4,33.3,27.3,0.0,0.0
2483055,Unemployment rate,24.1,37.5,17.6,0.0,0.0,40.0,0.0,100.0,0.0
2483060,Total - Labour force activity,1320.0,165.0,735.0,165.0,310.0,255.0,255.0,125.0,45.0
2483060,  In the labour force,785.0,65.0,615.0,155.0,255.0,200.0,100.0,0.0,0.0
2483060,    Employed,705.0,60.0,565.0,140.0,245.0,180.0,75.0,0.0,0.0
2483060,    Unemployed,75.0,10.0,45.0,15.0,15.0,20.0,20.0,0.0,0.0
2483060,  Not in the labour force,535.0,100.0,120.0,10.0,55.0,55.0,155.0,120.0,45.0
2483060,Participation rate,59.5,39.4,83.7,93.9,82.3,78.4,39.2,0.0,0.0
2483060,Employment rate,53.4,36.4,76.9,84.8,79.0,70.6,29.4,0.0,0.0
2483060,Unemployment rate,9.6,15.4,7.3,9.7,5.9,10.0,20.0,0.0,0.0
2483065,Total - Labour force activity,3400.0,445.0,1630.0,380.0,580.0,670.0,540.0,455.0,330.0
2483065,  In the labour force,1800.0,250.0,1250.0,330.0,440.0,480.0,215.0,70.0,10.0
2483065,    Employed,1650.0,225.0,1155.0,325.0,395.0,435.0,185.0,75.0,10.0
2483065,    Unemployed,150.0,25.0,95.0,10.0,40.0,50.0,30.0,0.0,0.0
2483065,  Not in the labour force,1600.0,195.0,375.0,45.0,140.0,190.0,320.0,385.0,320.0
2483065,Participation rate,52.9,56.2,76.7,86.8,75.9,71.6,39.8,15.4,3.0
2483065,Employment rate,48.5,50.6,70.9,85.5,68.1,64.9,34.3,16.5,3.0
2483065,Unemployment rate,8.3,10.0,7.6,3.0,9.1,10.4,14.0,0.0,0.0
2483070,Total - Labour force activity,1675.0,270.0,860.0,200.0,295.0,360.0,320.0,155.0,70.0
2483070,  In the labour force,1025.0,155.0,730.0,195.0,280.0,255.0,130.0,0.0,10.0
2483070,    Employed,885.0,125.0,640.0,190.0,255.0,195.0,110.0,10.0,0.0
2483070,    Unemployed,140.0,30.0,85.0,0.0,25.0,60.0,20.0,0.0,0.0
2483070,  Not in the labour force,650.0,115.0,130.0,10.0,15.0,105.0,185.0,150.0,65.0
2483070,Participation rate,61.2,57.4,84.9,97.5,94.9,70.8,40.6,0.0,14.3
2483070,Employment rate,52.8,46.3,74.4,95.0,86.4,54.2,34.4,6.5,0.0
2483070,Unemployment rate,13.7,19.4,11.6,0.0,8.9,23.5,15.4,0.0,0.0
2483075,Total - Labour force activity,395.0,80.0,225.0,35.0,80.0,110.0,55.0,10.0,20.0
2483075,  In the labour force,285.0,40.0,210.0,30.0,75.0,105.0,35.0,0.0,0.0
2483075,    Employed,275.0,40.0,210.0,35.0,70.0,100.0,30.0,0.0,0.0
2483075,    Unemployed,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2483075,  Not in the labour force,105.0,35.0,15.0,0.0,10.0,10.0,25.0,10.0,20.0
2483075,Participation rate,72.2,50.0,93.3,85.7,93.8,95.5,63.6,0.0,0.0
2483075,Employment rate,69.6,50.0,93.3,100.0,87.5,90.9,54.5,0.0,0.0
2483075,Unemployment rate,3.5,25.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0
2483085,Total - Labour force activity,380.0,50.0,220.0,85.0,60.0,70.0,30.0,30.0,50.0
2483085,  In the labour force,260.0,35.0,185.0,70.0,60.0,55.0,15.0,10.0,15.0
2483085,    Employed,210.0,30.0,150.0,50.0,45.0,50.0,15.0,0.0,10.0
2483085,    Unemployed,50.0,10.0,30.0,20.0,15.0,0.0,0.0,10.0,0.0
2483085,  Not in the labour force,125.0,15.0,35.0,15.0,0.0,15.0,15.0,20.0,40.0
2483085,Participation rate,68.4,70.0,84.1,82.4,100.0,78.6,50.0,33.3,30.0
2483085,Employment rate,55.3,60.0,68.2,58.8,75.0,71.4,50.0,0.0,20.0
2483085,Unemployment rate,19.2,28.6,16.2,28.6,25.0,0.0,0.0,100.0,0.0
2483088,Total - Labour force activity,630.0,55.0,305.0,60.0,100.0,140.0,155.0,85.0,30.0
2483088,  In the labour force,340.0,40.0,220.0,30.0,95.0,95.0,65.0,15.0,0.0
2483088,    Employed,295.0,40.0,180.0,25.0,85.0,70.0,65.0,15.0,0.0
2483088,    Unemployed,45.0,0.0,40.0,10.0,10.0,20.0,10.0,0.0,0.0
2483088,  Not in the labour force,285.0,10.0,80.0,25.0,10.0,50.0,90.0,70.0,30.0
2483088,Participation rate,54.0,72.7,72.1,50.0,95.0,67.9,41.9,17.6,0.0
2483088,Employment rate,46.8,72.7,59.0,41.7,85.0,50.0,41.9,17.6,0.0
2483088,Unemployment rate,13.2,0.0,18.2,33.3,10.5,21.1,15.4,0.0,0.0
2483090,Total - Labour force activity,685.0,100.0,360.0,90.0,110.0,160.0,120.0,85.0,15.0
2483090,  In the labour force,385.0,35.0,270.0,75.0,95.0,100.0,50.0,25.0,0.0
2483090,    Employed,320.0,25.0,230.0,70.0,65.0,95.0,40.0,20.0,0.0
2483090,    Unemployed,65.0,15.0,40.0,0.0,30.0,10.0,10.0,0.0,0.0
2483090,  Not in the labour force,300.0,60.0,90.0,15.0,15.0,60.0,70.0,60.0,15.0
2483090,Participation rate,56.2,35.0,75.0,83.3,86.4,62.5,41.7,29.4,0.0
2483090,Employment rate,46.7,25.0,63.9,77.8,59.1,59.4,33.3,23.5,0.0
2483090,Unemployment rate,16.9,42.9,14.8,0.0,31.6,10.0,20.0,0.0,0.0
2483095,Total - Labour force activity,1065.0,100.0,510.0,110.0,180.0,225.0,235.0,155.0,55.0
2483095,  In the labour force,565.0,65.0,390.0,80.0,165.0,145.0,85.0,10.0,0.0
2483095,    Employed,455.0,45.0,335.0,75.0,135.0,125.0,60.0,10.0,0.0
2483095,    Unemployed,115.0,20.0,50.0,0.0,30.0,15.0,25.0,10.0,0.0
2483095,  Not in the labour force,500.0,35.0,120.0,25.0,20.0,80.0,145.0,145.0,50.0
2483095,Participation rate,53.1,65.0,76.5,72.7,91.7,64.4,36.2,6.5,0.0
2483095,Employment rate,42.7,45.0,65.7,68.2,75.0,55.6,25.5,6.5,0.0
2483095,Unemployment rate,20.4,30.8,12.8,0.0,18.2,10.3,29.4,100.0,0.0
2483802,Total - Labour force activity,865.0,165.0,475.0,155.0,175.0,145.0,130.0,60.0,35.0
2483802,  In the labour force,590.0,95.0,395.0,125.0,145.0,120.0,85.0,10.0,0.0
2483802,    Employed,420.0,60.0,290.0,90.0,110.0,90.0,60.0,10.0,0.0
2483802,    Unemployed,170.0,35.0,100.0,40.0,35.0,25.0,25.0,0.0,0.0
2483802,  Not in the labour force,275.0,70.0,85.0,25.0,30.0,25.0,45.0,50.0,35.0
2483802,Participation rate,68.2,57.6,83.2,80.6,82.9,82.8,65.4,16.7,0.0
2483802,Employment rate,48.6,36.4,61.1,58.1,62.9,62.1,46.2,16.7,0.0
2483802,Unemployment rate,28.8,36.8,25.3,32.0,24.1,20.8,29.4,0.0,0.0
2484,Total - Labour force activity,12050.0,1785.0,5550.0,1205.0,1975.0,2375.0,2270.0,1380.0,1060.0
2484,  In the labour force,6710.0,1115.0,4280.0,945.0,1540.0,1795.0,1065.0,180.0,70.0
2484,    Employed,5955.0,930.0,3860.0,825.0,1410.0,1620.0,930.0,165.0,70.0
2484,    Unemployed,755.0,185.0,425.0,115.0,125.0,175.0,130.0,10.0,0.0
2484,  Not in the labour force,5340.0,670.0,1270.0,250.0,435.0,575.0,1210.0,1200.0,990.0
2484,Participation rate,55.7,62.5,77.1,78.4,78.0,75.6,46.9,13.0,6.6
2484,Employment rate,49.4,52.1,69.5,68.5,71.4,68.2,41.0,12.0,6.6
2484,Unemployment rate,11.3,16.6,9.9,12.2,8.1,9.7,12.2,5.6,0.0
2484005,Total - Labour force activity,1045.0,135.0,515.0,125.0,170.0,220.0,210.0,100.0,85.0
2484005,  In the labour force,610.0,95.0,395.0,120.0,105.0,170.0,105.0,0.0,15.0
2484005,    Employed,570.0,85.0,365.0,105.0,100.0,160.0,105.0,10.0,10.0
2484005,    Unemployed,40.0,10.0,30.0,15.0,10.0,10.0,0.0,0.0,0.0
2484005,  Not in the labour force,435.0,45.0,120.0,0.0,65.0,55.0,100.0,90.0,75.0
2484005,Participation rate,58.4,70.4,76.7,96.0,61.8,77.3,50.0,0.0,17.6
2484005,Employment rate,54.5,63.0,70.9,84.0,58.8,72.7,50.0,10.0,11.8
2484005,Unemployment rate,6.6,10.5,7.6,12.5,9.5,5.9,0.0,0.0,0.0
2484010,Total - Labour force activity,1220.0,175.0,445.0,85.0,200.0,160.0,160.0,220.0,220.0
2484010,  In the labour force,600.0,105.0,385.0,70.0,185.0,130.0,95.0,0.0,15.0
2484010,    Employed,555.0,85.0,370.0,60.0,180.0,130.0,80.0,0.0,15.0
2484010,    Unemployed,45.0,15.0,20.0,10.0,0.0,10.0,10.0,0.0,0.0
2484010,  Not in the labour force,620.0,75.0,60.0,15.0,20.0,20.0,65.0,215.0,205.0
2484010,Participation rate,49.2,60.0,86.5,82.4,92.5,81.2,59.4,0.0,6.8
2484010,Employment rate,45.5,48.6,83.1,70.6,90.0,81.2,50.0,0.0,6.8
2484010,Unemployment rate,7.5,14.3,5.2,14.3,0.0,7.7,10.5,0.0,0.0
2484015,Total - Labour force activity,1050.0,165.0,480.0,100.0,125.0,260.0,205.0,115.0,90.0
2484015,  In the labour force,665.0,140.0,375.0,80.0,95.0,205.0,120.0,20.0,10.0
2484015,    Employed,630.0,125.0,360.0,75.0,90.0,195.0,120.0,20.0,0.0
2484015,    Unemployed,35.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0
2484015,  Not in the labour force,385.0,25.0,105.0,20.0,30.0,55.0,80.0,90.0,85.0
2484015,Participation rate,63.3,84.8,78.1,80.0,76.0,78.8,58.5,17.4,11.1
2484015,Employment rate,60.0,75.8,75.0,75.0,72.0,75.0,58.5,17.4,0.0
2484015,Unemployment rate,5.3,14.3,4.0,0.0,0.0,4.9,0.0,0.0,0.0
2484020,Total - Labour force activity,235.0,55.0,95.0,0.0,35.0,55.0,40.0,10.0,35.0
2484020,  In the labour force,115.0,25.0,70.0,0.0,20.0,50.0,20.0,0.0,0.0
2484020,    Employed,100.0,25.0,55.0,0.0,20.0,30.0,15.0,0.0,0.0
2484020,    Unemployed,15.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0
2484020,  Not in the labour force,120.0,30.0,20.0,0.0,20.0,0.0,25.0,10.0,35.0
2484020,Participation rate,48.9,45.5,73.7,0.0,57.1,90.9,50.0,0.0,0.0
2484020,Employment rate,42.6,45.5,57.9,0.0,57.1,54.5,37.5,0.0,0.0
2484020,Unemployment rate,13.0,0.0,28.6,0.0,0.0,40.0,0.0,0.0,0.0
2484025,Total - Labour force activity,505.0,60.0,310.0,145.0,75.0,90.0,55.0,45.0,25.0
2484025,  In the labour force,260.0,20.0,230.0,105.0,65.0,60.0,10.0,0.0,0.0
2484025,    Employed,250.0,15.0,225.0,105.0,60.0,60.0,10.0,0.0,0.0
2484025,    Unemployed,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2484025,  Not in the labour force,240.0,40.0,80.0,40.0,0.0,30.0,50.0,45.0,20.0
2484025,Participation rate,51.5,33.3,74.2,72.4,86.7,66.7,18.2,0.0,0.0
2484025,Employment rate,49.5,25.0,72.6,72.4,80.0,66.7,18.2,0.0,0.0
2484025,Unemployment rate,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2484030,Total - Labour force activity,590.0,70.0,310.0,95.0,120.0,90.0,100.0,80.0,35.0
2484030,  In the labour force,380.0,50.0,250.0,85.0,90.0,70.0,45.0,30.0,10.0
2484030,    Employed,310.0,25.0,225.0,65.0,90.0,65.0,25.0,25.0,10.0
2484030,    Unemployed,75.0,25.0,25.0,15.0,0.0,0.0,25.0,0.0,0.0
2484030,  Not in the labour force,210.0,20.0,60.0,10.0,30.0,20.0,55.0,50.0,25.0
2484030,Participation rate,64.4,71.4,80.6,89.5,75.0,77.8,45.0,37.5,28.6
2484030,Employment rate,52.5,35.7,72.6,68.4,75.0,72.2,25.0,31.2,28.6
2484030,Unemployment rate,19.7,50.0,10.0,17.6,0.0,0.0,55.6,0.0,0.0
2484035,Total - Labour force activity,670.0,90.0,265.0,50.0,75.0,135.0,190.0,70.0,55.0
2484035,  In the labour force,385.0,50.0,220.0,50.0,60.0,110.0,100.0,20.0,0.0
2484035,    Employed,370.0,50.0,210.0,50.0,55.0,105.0,95.0,15.0,0.0
2484035,    Unemployed,15.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0
2484035,  Not in the labour force,285.0,40.0,45.0,0.0,20.0,25.0,90.0,50.0,55.0
2484035,Participation rate,57.5,55.6,83.0,100.0,80.0,81.5,52.6,28.6,0.0
2484035,Employment rate,55.2,55.6,79.2,100.0,73.3,77.8,50.0,21.4,0.0
2484035,Unemployment rate,3.9,0.0,4.5,0.0,0.0,0.0,10.0,0.0,0.0
2484040,Total - Labour force activity,395.0,75.0,165.0,10.0,90.0,60.0,75.0,30.0,45.0
2484040,  In the labour force,220.0,50.0,130.0,10.0,75.0,45.0,20.0,0.0,15.0
2484040,    Employed,205.0,50.0,120.0,10.0,65.0,45.0,15.0,0.0,20.0
2484040,    Unemployed,15.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0
2484040,  Not in the labour force,180.0,25.0,35.0,0.0,15.0,15.0,60.0,25.0,30.0
2484040,Participation rate,55.7,66.7,78.8,0.0,83.3,75.0,26.7,0.0,33.3
2484040,Employment rate,51.9,66.7,72.7,0.0,72.2,75.0,20.0,0.0,44.4
2484040,Unemployment rate,6.8,0.0,7.7,0.0,13.3,0.0,0.0,0.0,0.0
2484045,Total - Labour force activity,345.0,30.0,135.0,15.0,25.0,90.0,105.0,35.0,30.0
2484045,  In the labour force,195.0,10.0,105.0,15.0,20.0,65.0,75.0,0.0,0.0
2484045,    Employed,160.0,10.0,80.0,10.0,25.0,45.0,60.0,10.0,0.0
2484045,    Unemployed,30.0,0.0,20.0,0.0,0.0,15.0,10.0,0.0,0.0
2484045,  Not in the labour force,145.0,15.0,30.0,0.0,0.0,30.0,30.0,35.0,30.0
2484045,Participation rate,56.5,33.3,77.8,0.0,80.0,72.2,71.4,0.0,0.0
