Geography,Labour Force Ac,Total - Age groups,  15-24 years,    15-19 years,    20-24 years,  25-34 years,  35-44 years,  45-54 years,  55-64 years,  65 years and over
4614042,Unemployment rate,6.5,18.8,0.0,30.0,11.1,0.0,0.0,0.0,0.0
4615,Total - Labour force activity,17645.0,2550.0,1555.0,990.0,2340.0,3210.0,2620.0,2250.0,4685.0
4615,  Total labour force,11050.0,1710.0,865.0,845.0,2075.0,2965.0,2345.0,1335.0,620.0
4615,    Employed,10440.0,1515.0,790.0,725.0,1915.0,2840.0,2260.0,1305.0,605.0
4615,    Unemployed,600.0,200.0,70.0,125.0,160.0,125.0,85.0,25.0,10.0
4615,  Not in the labour force,6600.0,840.0,690.0,145.0,265.0,240.0,275.0,920.0,4060.0
4615,Participation rate,62.6,67.1,55.6,85.4,88.7,92.4,89.5,59.3,13.2
4615,Employment rate,59.2,59.4,50.8,73.2,81.8,88.5,86.3,58.0,12.9
4615,Unemployment rate,5.4,11.7,8.1,14.8,7.7,4.2,3.6,1.9,1.6
4615018,Total - Labour force activity,565.0,75.0,55.0,20.0,65.0,115.0,110.0,95.0,105.0
4615018,  Total labour force,430.0,50.0,30.0,20.0,60.0,100.0,100.0,75.0,45.0
4615018,    Employed,425.0,50.0,30.0,20.0,50.0,100.0,100.0,75.0,45.0
4615018,    Unemployed,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
4615018,  Not in the labour force,130.0,25.0,25.0,0.0,0.0,10.0,10.0,20.0,60.0
4615018,Participation rate,76.1,66.7,54.5,100.0,92.3,87.0,90.9,78.9,42.9
4615018,Employment rate,75.2,66.7,54.5,100.0,76.9,87.0,90.9,78.9,42.9
4615018,Unemployment rate,2.3,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0
4615020,Total - Labour force activity,2630.0,365.0,195.0,170.0,330.0,410.0,335.0,285.0,905.0
4615020,  Total labour force,1480.0,290.0,135.0,155.0,300.0,375.0,325.0,150.0,35.0
4615020,    Employed,1420.0,275.0,120.0,155.0,290.0,360.0,310.0,140.0,35.0
4615020,    Unemployed,60.0,10.0,10.0,0.0,10.0,10.0,20.0,10.0,0.0
4615020,  Not in the labour force,1155.0,75.0,60.0,20.0,25.0,35.0,0.0,135.0,870.0
4615020,Participation rate,56.3,79.5,69.2,91.2,90.9,91.5,97.0,52.6,3.9
4615020,Employment rate,54.0,75.3,61.5,91.2,87.9,87.8,92.5,49.1,3.9
4615020,Unemployment rate,4.1,3.4,7.4,0.0,3.3,2.7,6.2,6.7,0.0
4615023,Total - Labour force activity,405.0,65.0,30.0,40.0,75.0,65.0,75.0,65.0,60.0
4615023,  Total labour force,340.0,55.0,30.0,30.0,75.0,65.0,60.0,55.0,30.0
4615023,    Employed,330.0,55.0,30.0,25.0,60.0,65.0,65.0,55.0,25.0
4615023,    Unemployed,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
4615023,  Not in the labour force,60.0,10.0,0.0,10.0,0.0,0.0,15.0,0.0,30.0
4615023,Participation rate,84.0,84.6,100.0,75.0,100.0,100.0,80.0,84.6,50.0
4615023,Employment rate,81.5,84.6,100.0,62.5,80.0,100.0,86.7,84.6,41.7
4615023,Unemployment rate,4.4,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
4615027,Total - Labour force activity,510.0,95.0,75.0,20.0,75.0,115.0,110.0,55.0,55.0
4615027,  Total labour force,425.0,70.0,50.0,15.0,70.0,115.0,110.0,45.0,15.0
4615027,    Employed,415.0,55.0,35.0,20.0,75.0,115.0,110.0,45.0,15.0
4615027,    Unemployed,15.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4615027,  Not in the labour force,85.0,30.0,25.0,0.0,0.0,0.0,0.0,10.0,40.0
4615027,Participation rate,83.3,73.7,66.7,75.0,93.3,100.0,100.0,81.8,27.3
4615027,Employment rate,81.4,57.9,46.7,100.0,100.0,100.0,100.0,81.8,27.3
4615027,Unemployment rate,3.5,21.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4615029,Total - Labour force activity,305.0,50.0,35.0,15.0,45.0,70.0,40.0,25.0,75.0
4615029,  Total labour force,215.0,30.0,15.0,15.0,50.0,60.0,35.0,30.0,0.0
4615029,    Employed,205.0,30.0,15.0,15.0,50.0,65.0,30.0,30.0,10.0
4615029,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
4615029,  Not in the labour force,100.0,20.0,15.0,0.0,0.0,0.0,10.0,0.0,70.0
4615029,Participation rate,70.5,60.0,42.9,100.0,100.0,85.7,87.5,100.0,0.0
4615029,Employment rate,67.2,60.0,42.9,100.0,100.0,92.9,75.0,100.0,13.3
4615029,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0
4615033,Total - Labour force activity,490.0,65.0,45.0,25.0,95.0,80.0,65.0,65.0,120.0
4615033,  Total labour force,335.0,25.0,0.0,20.0,95.0,80.0,65.0,60.0,15.0
4615033,    Employed,325.0,25.0,0.0,20.0,90.0,75.0,55.0,55.0,15.0
4615033,    Unemployed,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615033,  Not in the labour force,155.0,40.0,40.0,0.0,0.0,0.0,10.0,0.0,100.0
4615033,Participation rate,68.4,38.5,0.0,80.0,100.0,100.0,100.0,92.3,12.5
4615033,Employment rate,66.3,38.5,0.0,80.0,94.7,93.8,84.6,84.6,12.5
4615033,Unemployment rate,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615036,Total - Labour force activity,425.0,100.0,70.0,35.0,50.0,95.0,100.0,70.0,10.0
4615036,  Total labour force,355.0,55.0,25.0,30.0,50.0,95.0,90.0,55.0,15.0
4615036,    Employed,340.0,55.0,25.0,30.0,50.0,90.0,90.0,45.0,10.0
4615036,    Unemployed,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
4615036,  Not in the labour force,75.0,45.0,45.0,0.0,0.0,0.0,10.0,20.0,0.0
4615036,Participation rate,83.5,55.0,35.7,85.7,100.0,100.0,90.0,78.6,100.0
4615036,Employment rate,80.0,55.0,35.7,85.7,100.0,94.7,90.0,64.3,100.0
4615036,Unemployment rate,2.8,0.0,0.0,0.0,0.0,10.5,0.0,18.2,0.0
4615038,Total - Labour force activity,715.0,75.0,40.0,30.0,75.0,75.0,65.0,70.0,350.0
4615038,  Total labour force,320.0,70.0,35.0,30.0,70.0,70.0,60.0,30.0,15.0
4615038,    Employed,295.0,60.0,30.0,25.0,65.0,65.0,55.0,30.0,15.0
4615038,    Unemployed,20.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0
4615038,  Not in the labour force,400.0,0.0,0.0,0.0,10.0,0.0,0.0,45.0,335.0
4615038,Participation rate,44.8,93.3,87.5,100.0,93.3,93.3,92.3,42.9,4.3
4615038,Employment rate,41.3,80.0,75.0,83.3,86.7,86.7,84.6,42.9,4.3
4615038,Unemployment rate,6.2,14.3,28.6,0.0,0.0,0.0,16.7,0.0,0.0
4615041,Total - Labour force activity,770.0,100.0,50.0,50.0,100.0,175.0,105.0,95.0,195.0
4615041,  Total labour force,465.0,65.0,25.0,40.0,75.0,150.0,95.0,45.0,30.0
4615041,    Employed,455.0,55.0,20.0,40.0,70.0,150.0,95.0,45.0,30.0
4615041,    Unemployed,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4615041,  Not in the labour force,300.0,35.0,25.0,0.0,25.0,25.0,10.0,45.0,165.0
4615041,Participation rate,60.4,65.0,50.0,80.0,75.0,85.7,90.5,47.4,15.4
4615041,Employment rate,59.1,55.0,40.0,80.0,70.0,85.7,90.5,47.4,15.4
4615041,Unemployment rate,3.2,15.4,0.0,25.0,0.0,0.0,0.0,0.0,0.0
4615042,Total - Labour force activity,175.0,55.0,25.0,30.0,40.0,45.0,10.0,10.0,15.0
4615042,  Total labour force,95.0,25.0,0.0,15.0,25.0,30.0,10.0,0.0,10.0
4615042,    Employed,60.0,10.0,10.0,0.0,10.0,25.0,10.0,0.0,0.0
4615042,    Unemployed,35.0,10.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0
4615042,  Not in the labour force,85.0,30.0,20.0,15.0,20.0,15.0,10.0,10.0,10.0
4615042,Participation rate,54.3,45.5,0.0,50.0,62.5,66.7,100.0,0.0,66.7
4615042,Employment rate,34.3,18.2,40.0,0.0,25.0,55.6,100.0,0.0,0.0
4615042,Unemployment rate,36.8,40.0,0.0,0.0,60.0,33.3,0.0,0.0,0.0
4615046,Total - Labour force activity,350.0,40.0,25.0,15.0,20.0,85.0,85.0,45.0,70.0
4615046,  Total labour force,270.0,25.0,15.0,10.0,25.0,85.0,80.0,40.0,15.0
4615046,    Employed,240.0,10.0,0.0,0.0,20.0,80.0,75.0,40.0,20.0
4615046,    Unemployed,30.0,20.0,10.0,15.0,0.0,10.0,0.0,0.0,0.0
4615046,  Not in the labour force,85.0,15.0,15.0,0.0,0.0,0.0,10.0,0.0,55.0
4615046,Participation rate,77.1,62.5,60.0,66.7,100.0,100.0,94.1,88.9,21.4
4615046,Employment rate,68.6,25.0,0.0,0.0,100.0,94.1,88.2,88.9,28.6
4615046,Unemployment rate,11.1,80.0,66.7,100.0,0.0,11.8,0.0,0.0,0.0
4615048,Total - Labour force activity,365.0,65.0,45.0,20.0,80.0,115.0,25.0,40.0,40.0
4615048,  Total labour force,260.0,30.0,20.0,10.0,65.0,100.0,25.0,25.0,10.0
4615048,    Employed,240.0,30.0,20.0,10.0,55.0,95.0,25.0,25.0,0.0
4615048,    Unemployed,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
4615048,  Not in the labour force,105.0,30.0,25.0,10.0,10.0,15.0,0.0,15.0,35.0
4615048,Participation rate,71.2,46.2,44.4,50.0,81.2,87.0,100.0,62.5,25.0
4615048,Employment rate,65.8,46.2,44.4,50.0,68.8,82.6,100.0,62.5,0.0
4615048,Unemployment rate,5.8,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0
4615051,Total - Labour force activity,215.0,40.0,20.0,20.0,45.0,35.0,25.0,30.0,45.0
4615051,  Total labour force,130.0,25.0,10.0,15.0,45.0,30.0,20.0,15.0,0.0
4615051,    Employed,115.0,25.0,10.0,15.0,35.0,25.0,15.0,15.0,0.0
4615051,    Unemployed,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0
4615051,  Not in the labour force,85.0,15.0,10.0,10.0,10.0,10.0,0.0,15.0,45.0
4615051,Participation rate,60.5,62.5,50.0,75.0,100.0,85.7,80.0,50.0,0.0
4615051,Employment rate,53.5,62.5,50.0,75.0,77.8,71.4,60.0,50.0,0.0
4615051,Unemployment rate,11.5,0.0,0.0,0.0,22.2,33.3,0.0,0.0,0.0
4615055,Total - Labour force activity,675.0,105.0,80.0,20.0,75.0,160.0,115.0,100.0,125.0
4615055,  Total labour force,520.0,75.0,55.0,25.0,70.0,145.0,105.0,55.0,65.0
4615055,    Employed,500.0,75.0,50.0,20.0,70.0,145.0,100.0,55.0,65.0
4615055,    Unemployed,15.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0
4615055,  Not in the labour force,160.0,30.0,30.0,0.0,0.0,10.0,10.0,45.0,60.0
4615055,Participation rate,77.0,71.4,68.8,100.0,93.3,90.6,91.3,55.0,52.0
4615055,Employment rate,74.1,71.4,62.5,100.0,93.3,90.6,87.0,55.0,52.0
4615055,Unemployment rate,2.9,0.0,0.0,0.0,14.3,0.0,9.5,0.0,0.0
4615057,Total - Labour force activity,595.0,95.0,55.0,40.0,80.0,95.0,90.0,70.0,165.0
4615057,  Total labour force,380.0,60.0,30.0,30.0,80.0,90.0,80.0,65.0,10.0
4615057,    Employed,365.0,50.0,30.0,20.0,80.0,90.0,80.0,60.0,10.0
4615057,    Unemployed,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4615057,  Not in the labour force,210.0,35.0,25.0,10.0,0.0,0.0,10.0,0.0,155.0
4615057,Participation rate,63.9,63.2,54.5,75.0,100.0,94.7,88.9,92.9,6.1
4615057,Employment rate,61.3,52.6,54.5,50.0,100.0,94.7,88.9,85.7,6.1
4615057,Unemployment rate,3.9,16.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0
4615060,Total - Labour force activity,485.0,30.0,25.0,0.0,40.0,85.0,65.0,80.0,180.0
4615060,  Total labour force,260.0,20.0,15.0,0.0,35.0,75.0,55.0,40.0,35.0
4615060,    Employed,255.0,20.0,15.0,10.0,35.0,75.0,55.0,40.0,35.0
4615060,    Unemployed,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615060,  Not in the labour force,220.0,10.0,10.0,0.0,0.0,0.0,10.0,45.0,145.0
4615060,Participation rate,53.6,66.7,60.0,0.0,87.5,88.2,84.6,50.0,19.4
4615060,Employment rate,52.6,66.7,60.0,0.0,87.5,88.2,84.6,50.0,19.4
4615060,Unemployment rate,3.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615062,Total - Labour force activity,630.0,75.0,40.0,35.0,75.0,60.0,90.0,35.0,285.0
4615062,  Total labour force,300.0,70.0,30.0,35.0,60.0,60.0,75.0,15.0,15.0
4615062,    Employed,270.0,55.0,25.0,30.0,60.0,45.0,80.0,15.0,20.0
4615062,    Unemployed,30.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0
4615062,  Not in the labour force,330.0,10.0,0.0,0.0,20.0,0.0,10.0,20.0,270.0
4615062,Participation rate,47.6,93.3,75.0,100.0,80.0,100.0,83.3,42.9,5.3
4615062,Employment rate,42.9,73.3,62.5,85.7,80.0,75.0,88.9,42.9,7.0
4615062,Unemployment rate,10.0,14.3,33.3,28.6,0.0,25.0,0.0,0.0,0.0
4615064,Total - Labour force activity,860.0,150.0,100.0,50.0,100.0,170.0,70.0,105.0,260.0
4615064,  Total labour force,490.0,75.0,25.0,50.0,80.0,160.0,70.0,65.0,40.0
4615064,    Employed,465.0,65.0,25.0,45.0,75.0,145.0,70.0,65.0,40.0
4615064,    Unemployed,20.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0
4615064,  Not in the labour force,370.0,70.0,70.0,0.0,25.0,10.0,0.0,35.0,220.0
4615064,Participation rate,57.0,50.0,25.0,100.0,80.0,94.1,100.0,61.9,15.4
4615064,Employment rate,54.1,43.3,25.0,90.0,75.0,85.3,100.0,61.9,15.4
4615064,Unemployment rate,4.1,13.3,0.0,20.0,0.0,6.2,0.0,0.0,0.0
4615067,Total - Labour force activity,220.0,65.0,35.0,30.0,50.0,50.0,20.0,20.0,10.0
4615067,  Total labour force,115.0,25.0,0.0,15.0,40.0,40.0,10.0,10.0,0.0
4615067,    Employed,85.0,15.0,0.0,10.0,25.0,30.0,0.0,0.0,0.0
4615067,    Unemployed,30.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
4615067,  Not in the labour force,105.0,45.0,30.0,15.0,10.0,10.0,10.0,20.0,0.0
4615067,Participation rate,52.3,38.5,0.0,50.0,80.0,80.0,50.0,50.0,0.0
4615067,Employment rate,38.6,23.1,0.0,33.3,50.0,60.0,0.0,0.0,0.0
4615067,Unemployment rate,26.1,40.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0
4615069,Total - Labour force activity,725.0,45.0,40.0,0.0,85.0,80.0,130.0,145.0,230.0
4615069,  Total labour force,430.0,25.0,25.0,10.0,70.0,80.0,115.0,85.0,45.0
4615069,    Employed,410.0,30.0,25.0,10.0,65.0,70.0,110.0,85.0,45.0
4615069,    Unemployed,15.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
4615069,  Not in the labour force,295.0,15.0,15.0,0.0,10.0,10.0,15.0,60.0,185.0
4615069,Participation rate,59.3,55.6,62.5,0.0,82.4,100.0,88.5,58.6,19.6
4615069,Employment rate,56.6,66.7,62.5,0.0,76.5,87.5,84.6,58.6,19.6
4615069,Unemployment rate,3.5,0.0,0.0,0.0,0.0,12.5,8.7,0.0,0.0
4615071,Total - Labour force activity,175.0,45.0,25.0,20.0,55.0,35.0,10.0,15.0,10.0
4615071,  Total labour force,120.0,20.0,0.0,15.0,45.0,35.0,10.0,10.0,0.0
4615071,    Employed,100.0,15.0,10.0,10.0,40.0,30.0,10.0,10.0,0.0
4615071,    Unemployed,25.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0
4615071,  Not in the labour force,60.0,25.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0
4615071,Participation rate,68.6,44.4,0.0,75.0,81.8,100.0,100.0,66.7,0.0
4615071,Employment rate,57.1,33.3,40.0,50.0,72.7,85.7,100.0,66.7,0.0
4615071,Unemployment rate,20.8,0.0,0.0,0.0,22.2,0.0,0.0,100.0,0.0
4615073,Total - Labour force activity,535.0,125.0,75.0,50.0,35.0,125.0,135.0,55.0,65.0
4615073,  Total labour force,375.0,85.0,35.0,45.0,35.0,105.0,120.0,30.0,15.0
4615073,    Employed,355.0,70.0,35.0,30.0,30.0,105.0,115.0,30.0,10.0
4615073,    Unemployed,25.0,15.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0
4615073,  Not in the labour force,160.0,40.0,40.0,0.0,0.0,20.0,15.0,30.0,55.0
4615073,Participation rate,70.1,68.0,46.7,90.0,100.0,84.0,88.9,54.5,23.1
4615073,Employment rate,66.4,56.0,46.7,60.0,85.7,84.0,85.2,54.5,15.4
4615073,Unemployment rate,6.7,17.6,0.0,22.2,28.6,0.0,8.3,0.0,0.0
4615075,Total - Labour force activity,1965.0,230.0,130.0,100.0,255.0,360.0,255.0,240.0,635.0
4615075,  Total labour force,1075.0,170.0,85.0,90.0,230.0,330.0,195.0,115.0,30.0
4615075,    Employed,1005.0,140.0,80.0,55.0,220.0,315.0,190.0,110.0,30.0
4615075,    Unemployed,70.0,35.0,0.0,30.0,10.0,15.0,0.0,0.0,0.0
4615075,  Not in the labour force,890.0,55.0,50.0,10.0,25.0,25.0,55.0,125.0,600.0
4615075,Participation rate,54.7,73.9,65.4,90.0,90.2,91.7,76.5,47.9,4.7
4615075,Employment rate,51.1,60.9,61.5,55.0,86.3,87.5,74.5,45.8,4.7
4615075,Unemployment rate,6.5,20.6,0.0,33.3,4.3,4.5,0.0,0.0,0.0
4615078,Total - Labour force activity,1270.0,195.0,125.0,70.0,230.0,235.0,160.0,165.0,275.0
4615078,  Total labour force,820.0,120.0,70.0,50.0,170.0,215.0,145.0,105.0,55.0
4615078,    Employed,775.0,115.0,65.0,45.0,165.0,200.0,140.0,100.0,50.0
4615078,    Unemployed,45.0,10.0,10.0,0.0,0.0,15.0,0.0,10.0,10.0
4615078,  Not in the labour force,445.0,75.0,50.0,25.0,55.0,20.0,20.0,60.0,220.0
4615078,Participation rate,64.6,61.5,56.0,71.4,73.9,91.5,90.6,63.6,20.0
4615078,Employment rate,61.0,59.0,52.0,64.3,71.7,85.1,87.5,60.6,18.2
4615078,Unemployment rate,5.5,8.3,14.3,0.0,0.0,7.0,0.0,9.5,18.2
4615091,Total - Labour force activity,400.0,50.0,40.0,10.0,50.0,90.0,90.0,70.0,50.0
4615091,  Total labour force,300.0,25.0,20.0,10.0,50.0,80.0,75.0,40.0,25.0
4615091,    Employed,285.0,30.0,25.0,10.0,40.0,75.0,70.0,40.0,25.0
4615091,    Unemployed,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
4615091,  Not in the labour force,100.0,20.0,10.0,10.0,0.0,10.0,15.0,30.0,25.0
4615091,Participation rate,75.0,50.0,50.0,100.0,100.0,88.9,83.3,57.1,50.0
4615091,Employment rate,71.2,60.0,62.5,100.0,80.0,83.3,77.8,57.1,50.0
4615091,Unemployment rate,5.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0
4615093,Total - Labour force activity,390.0,25.0,15.0,10.0,45.0,40.0,50.0,50.0,180.0
4615093,  Total labour force,175.0,20.0,10.0,10.0,40.0,30.0,50.0,30.0,10.0
4615093,    Employed,170.0,20.0,0.0,10.0,45.0,35.0,45.0,30.0,0.0
4615093,    Unemployed,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615093,  Not in the labour force,215.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,170.0
4615093,Participation rate,44.9,80.0,66.7,100.0,88.9,75.0,100.0,60.0,5.6
4615093,Employment rate,43.6,80.0,0.0,100.0,100.0,87.5,90.0,60.0,0.0
4615093,Unemployment rate,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615095,Total - Labour force activity,780.0,100.0,55.0,45.0,60.0,145.0,180.0,130.0,160.0
4615095,  Total labour force,555.0,95.0,45.0,50.0,60.0,150.0,170.0,45.0,40.0
4615095,    Employed,520.0,90.0,45.0,45.0,55.0,145.0,150.0,45.0,35.0
4615095,    Unemployed,30.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
4615095,  Not in the labour force,225.0,10.0,10.0,0.0,10.0,0.0,10.0,80.0,120.0
4615095,Participation rate,71.2,95.0,81.8,100.0,100.0,100.0,94.4,34.6,25.0
4615095,Employment rate,66.7,90.0,81.8,100.0,91.7,100.0,83.3,34.6,21.9
4615095,Unemployment rate,5.4,10.5,0.0,0.0,0.0,0.0,11.8,0.0,0.0
4616,Total - Labour force activity,8185.0,1355.0,750.0,600.0,1195.0,1440.0,1170.0,1015.0,2010.0
4616,  Total labour force,5030.0,790.0,340.0,445.0,1005.0,1280.0,1005.0,665.0,290.0
4616,    Employed,4705.0,665.0,300.0,360.0,935.0,1205.0,965.0,645.0,290.0
4616,    Unemployed,330.0,125.0,45.0,80.0,75.0,75.0,40.0,15.0,0.0
4616,  Not in the labour force,3150.0,570.0,405.0,160.0,185.0,160.0,165.0,350.0,1720.0
4616,Participation rate,61.5,58.3,45.3,74.2,84.1,88.9,85.9,65.5,14.4
4616,Employment rate,57.5,49.1,40.0,60.0,78.2,83.7,82.5,63.5,14.4
4616,Unemployment rate,6.6,15.8,13.2,18.0,7.5,5.9,4.0,2.3,0.0
4616002,Total - Labour force activity,460.0,50.0,20.0,25.0,25.0,85.0,95.0,120.0,95.0
4616002,  Total labour force,340.0,30.0,15.0,20.0,25.0,70.0,90.0,110.0,10.0
4616002,    Employed,340.0,35.0,15.0,20.0,20.0,70.0,90.0,110.0,10.0
4616002,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616002,  Not in the labour force,120.0,15.0,10.0,10.0,0.0,15.0,0.0,10.0,85.0
4616002,Participation rate,73.9,60.0,75.0,80.0,100.0,82.4,94.7,91.7,10.5
4616002,Employment rate,73.9,70.0,75.0,80.0,80.0,82.4,94.7,91.7,10.5
4616002,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616007,Total - Labour force activity,495.0,70.0,30.0,35.0,55.0,50.0,50.0,65.0,205.0
4616007,  Total labour force,235.0,50.0,10.0,40.0,45.0,50.0,30.0,30.0,20.0
4616007,    Employed,230.0,55.0,15.0,40.0,35.0,50.0,35.0,30.0,25.0
4616007,    Unemployed,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
4616007,  Not in the labour force,260.0,20.0,20.0,0.0,10.0,0.0,15.0,40.0,180.0
4616007,Participation rate,47.5,71.4,33.3,100.0,81.8,100.0,60.0,46.2,9.8
4616007,Employment rate,46.5,78.6,50.0,100.0,63.6,100.0,70.0,46.2,12.2
4616007,Unemployment rate,4.3,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0
4616017,Total - Labour force activity,565.0,190.0,95.0,90.0,130.0,110.0,80.0,30.0,30.0
4616017,  Total labour force,275.0,50.0,15.0,40.0,75.0,75.0,60.0,10.0,0.0
4616017,    Employed,225.0,40.0,10.0,25.0,55.0,60.0,50.0,10.0,0.0
4616017,    Unemployed,50.0,15.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0
4616017,  Not in the labour force,295.0,135.0,85.0,50.0,55.0,30.0,20.0,20.0,30.0
4616017,Participation rate,48.7,26.3,15.8,44.4,57.7,68.2,75.0,33.3,0.0
4616017,Employment rate,39.8,21.1,10.5,27.8,42.3,54.5,62.5,33.3,0.0
4616017,Unemployment rate,18.2,30.0,0.0,25.0,26.7,13.3,0.0,0.0,0.0
4616019,Total - Labour force activity,435.0,50.0,40.0,10.0,95.0,85.0,70.0,30.0,100.0
4616019,  Total labour force,330.0,45.0,35.0,10.0,90.0,75.0,65.0,30.0,25.0
4616019,    Employed,320.0,40.0,30.0,0.0,85.0,75.0,65.0,25.0,25.0
4616019,    Unemployed,15.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
4616019,  Not in the labour force,100.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,80.0
4616019,Participation rate,75.9,90.0,87.5,100.0,94.7,88.2,92.9,100.0,25.0
4616019,Employment rate,73.6,80.0,75.0,0.0,89.5,88.2,92.9,83.3,25.0
4616019,Unemployment rate,4.5,22.2,0.0,0.0,11.1,0.0,0.0,0.0,0.0
4616024,Total - Labour force activity,420.0,65.0,35.0,25.0,55.0,115.0,60.0,65.0,60.0
4616024,  Total labour force,320.0,40.0,15.0,25.0,40.0,100.0,65.0,35.0,30.0
4616024,    Employed,305.0,35.0,20.0,20.0,40.0,100.0,60.0,30.0,30.0
4616024,    Unemployed,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
4616024,  Not in the labour force,105.0,20.0,20.0,10.0,10.0,10.0,0.0,25.0,30.0
4616024,Participation rate,76.2,61.5,42.9,100.0,72.7,87.0,100.0,53.8,50.0
4616024,Employment rate,72.6,53.8,57.1,80.0,72.7,87.0,100.0,46.2,50.0
4616024,Unemployment rate,3.1,25.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0
4616025,Total - Labour force activity,30.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0
4616025,  Total labour force,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
4616025,    Employed,15.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
4616025,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
4616025,  Not in the labour force,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616025,Participation rate,66.7,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
4616025,Employment rate,50.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
4616025,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616029,Total - Labour force activity,385.0,60.0,35.0,25.0,30.0,85.0,50.0,30.0,120.0
4616029,  Total labour force,220.0,40.0,15.0,25.0,30.0,90.0,50.0,0.0,10.0
4616029,    Employed,210.0,45.0,15.0,25.0,30.0,75.0,45.0,10.0,10.0
4616029,    Unemployed,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
4616029,  Not in the labour force,160.0,20.0,20.0,0.0,0.0,0.0,0.0,25.0,115.0
4616029,Participation rate,57.1,66.7,42.9,100.0,100.0,100.0,100.0,0.0,8.3
4616029,Employment rate,54.5,75.0,42.9,100.0,100.0,88.2,90.0,33.3,8.3
4616029,Unemployment rate,6.8,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0
4616032,Total - Labour force activity,1270.0,195.0,120.0,75.0,235.0,180.0,125.0,145.0,385.0
4616032,  Total labour force,725.0,115.0,55.0,55.0,215.0,160.0,115.0,95.0,20.0
4616032,    Employed,685.0,90.0,45.0,45.0,210.0,160.0,100.0,95.0,25.0
4616032,    Unemployed,45.0,25.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0
